
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787718550114 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13-27, Apto 201, BL 06 ;113.327,53;187.500,00;39.56;Apartamento, 86.62 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718550114
 8787718890560 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13, Apto 201, BL09 PAV02 VG89 ;123.904,77;205.000,00;39.56;Apartamento, 86.62 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718890560
 8787720564372 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 1327, Apto 201, BL 08 ;114.838,57;190.000,00;39.56;Apartamento, 86.62 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720564372
 8444401112560 ;SP ;BAURU ;RES PARQ  ANDORINHAS ;AVENIDA MARIA RANIERI, N. 13-50, Apto 14 B, PAV TERREO BL 1 ;93.799,27;153.650,21;38.96;Apartamento, 0.00 de área total, 68.93 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401112560
 1444402421518 ;SP ;BAURU ;CONJUNTO HABITACIONAL ISAURA PITTA GARMS ;RUA BENEDITO FLORENTINO DE MORAES, N. 1-09, Q 1 QD 6 LT 10 ;156.313,42;256.000,00;38.95;Casa, 0.00 de área total, 180.80 de área privativa, 437.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402421518
 8555538686874 ;SP ;BAURU ;JARDIM TERRA BRANCA ;RUA URUGUAI, N. 165, Apto 23, TORRE 03 ;153.076,13;250.000,00;38.77;Apartamento, 0.00 de área total, 45.52 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538686874
 8787703934116 ;SP ;BAURU ;JARDIM COLONIAL ;RUA REGINA SENGER MAIORAL, N. 1110, Apto 48, TORRE 01 ;165.322,22;270.000,00;38.77;Apartamento, 90.35 de área total, 48.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703934116
 8787711297758 ;SP ;BAURU ;PARQUE AGUA COMPRIDA ;RUA MARCOS SERGIO CESCHINI, N. 1-115, Apto 504, BL 02 VG 341 ;175.119,09;286.000,00;38.77;Apartamento, 95.55 de área total, 46.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711297758
 8787717078616 ;SP ;BAURU ;PARQUE AGUA COMPRIDA ;RUA MARCOS SERGIO CESCHINI, N. 1-115, Apto 1408, BLOCO 1 VAGA 83 ;171.445,26;280.000,00;38.77;Apartamento, 0.00 de área total, 43.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717078616
 8787715232499 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 1-166, Apto 104, BL 2 VG 83 ;99.871,13;163.000,00;38.73;Apartamento, 81.96 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715232499
 1787701397468 ;SP ;BAURU ;NUCLEO RESIDENCIAL PRESIDENTE GEISEL ;RUA DOS CAJAZEIROS, N. 1-15, Apto 103, BLOCO 7 ;111.168,79;180.000,00;38.24;Apartamento, 92.98 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701397468
 8444412351723 ;SP ;BAURU ;NUCLEO RESIDENCIAL PRESIDENTE GEISEL ;RUA FORTUNATA DALLA RUA VANNUZINI, N. 2-11, Apto 23A, BL A ;103.559,57;167.679,46;38.24;Apartamento, 78.43 de área total, 72.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412351723
 8787706633443 ;SP ;BAURU ;JARDIM ANA LUCIA ;RUA NEWTON PRADO QUADRA, N. 7-50, Apto 23, BLOCO A, TORRE 2 ;108.080,77;175.000,00;38.24;Apartamento, 83.22 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706633443
 10220528 ;SP ;BAURU ;JARDIM HELENA ;RUA PAULO IBANHEZ, N. 1-85, QD 4, LT 5 ;129.031,78;205.000,00;37.06;Casa, 0.00 de área total, 80.28 de área privativa, 160.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220528
 1787702571739 ;SP ;BAURU ;JARDIM GODOY ;AVENIDA NACOES UNIDAS NORTE, N. 23-08, Apto 202, BL 21 VG 356 MODULO III ;147.914,48;235.000,00;37.06;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702571739
 8444416618252 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 7-50, Apto 43B, BL 05 ;116.572,41;185.205,10;37.06;Apartamento, 75.15 de área total, 68.93 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416618252
 1444408379734 ;SP ;BAURU ;JARDIM JANDIRA ;RUA JOAO URIAS BATISTA, N. 7-53, ;181.634,58;285.000,00;36.27;Casa, 0.00 de área total, 65.44 de área privativa, 190.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408379734
 1444413308009 ;SP ;BAURU ;VILA SAO FRANCISCO ;RUA RIACHUELO, N. 1-48, QD 24 LT QR1 ;497.105,15;780.000,00;36.27;Casa, 334.32 de área total, 334.32 de área privativa, 513.00 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413308009
 1555517255302 ;SP ;BAURU ;JARDIM PAULISTA ;RUA RIO BRANCO, N. 34-51, LT N QD 16 ;433.373,72;680.000,00;36.27;Casa, 196.67 de área total, 196.67 de área privativa, 363.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555517255302
 8787708414811 ;SP ;BAURU ;RESERVA BELAS NACOES ;AVENIDA ETELVINA DE SOUZA MAJONE, N. 1-64, Apto 805, TORRE 2 ;198.842,06;312.000,00;36.27;Apartamento, 100.72 de área total, 47.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708414811
 8444429059664 ;SP ;BAURU ;RESIDENCIAL PARQUE GRANJA CECILIA A ;AVENIDA ADNAN SHAHATEET, N. 3-31, LT 033 QD Q 1152 ST 5 AC 2 ;122.210,71;160.000,00;23.62;Terreno, 45.00 de área total, 0.00 de área privativa, 162.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429059664
 8787716131661 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 2-73, Apto 44, BL C TR 2 ;171.691,11;206.000,00;16.66;Apartamento, 89.04 de área total, 41.97 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716131661
 8787715878585 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 1-166, Apto 501, BL 2 VG 96 ;125.289,71;150.000,00;16.48;Apartamento, 81.95 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715878585
 8787717108728 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 1-166, Apto 302, BL 2 VG 89 ;144.630,69;165.000,00;12.35;Apartamento, 81.95 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717108728
 8787717482395 ;SP ;BAURU ;PARQUE AGUA COMPRIDA ;RUA MARCOS SERGIO CESCHINI, N. 1-115, Apto 907, BL 1 VG 249 LT 7/8/9/10/11 QD D ;242.928,75;265.480,66;8.50;Apartamento, 97.55 de área total, 43.35 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717482395
 8787710906408 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 2-50, Apto 31, BL B TR 3 ;140.317,93;152.000,00;7.69;Apartamento, 87.86 de área total, 41.97 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710906408
 10146890 ;SP ;BAURU ;VILA QUAGGIO ;RUA NICOLA AVALONE, N. 8-67, QUADRA 08, LOTE I ;1.420.000,00;1.420.000,00;0.00;Comercial, 0.00 de área total, 448.82 de área privativa, 0.00 de área do terreno, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10146890
 1444419838964 ;SP ;BAURU ;PARQUE SANTA EDWIGES ;ALAMEDA ALTAIR, N. SN, QD 53, LT K ;120.000,00;120.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 252.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419838964
 1555539742400 ;SP ;BAURU ;QUINTA RANIERI ;RUA WILSON PEDRO SPERIDIAO, N. 2-70, Apto 12, 1º A, BL A, VG 98 ;356.000,00;356.000,00;0.00;Apartamento, 119.76 de área total, 92.15 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555539742400
 1787702165919 ;SP ;BAURU ;VILA SANTO ANTONIO ;RUA CAPITAO JOAO ANTONIO, N. 1030, Apto 118, BL B ;427.000,00;427.000,00;0.00;Apartamento, 122.33 de área total, 93.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702165919
 8444407358278 ;SP ;BAURU ;VILA INDUSTRIAL ;AVENIDA WALDEMAR GUIMARAES FERREIRA QUAD, N. 640, CS 58 QD C ;273.389,77;273.389,77;0.00;Casa, 64.38 de área total, 62.04 de área privativa, 211.34 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407358278
 8444416345183 ;SP ;BAURU ;JARDIM SILVESTRE ;RUA ROMEU JOSE BASTOS, N. 2-111, ;225.000,00;225.000,00;0.00;Casa, 94.34 de área total, 94.34 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416345183
 8444416470999 ;SP ;BAURU ;PARQUE JARAGUA ;RUA CIRSO SOUZA DOS SANTOS, N. 3-48, PT LT 26, QD 121 ;112.000,00;112.000,00;0.00;Prédio, 32.13 de área total, 32.13 de área privativa, 125.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416470999
 8444420568523 ;SP ;BAURU ;PARQUE JANDAIA ;RUA QUATRO, N. 1-80, PARTE LT 11-B QD D ;170.000,00;170.000,00;0.00;Casa, 80.99 de área total, 39.94 de área privativa, 148.08 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420568523
 8444421313944 ;SP ;BAURU ;SANTA FE ;RUA FRANCISCO SAEZ AIZA, N. 4-7, LT 02 QD 08 ;165.000,00;165.000,00;0.00;Casa, 31.98 de área total, 31.98 de área privativa, 154.20 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421313944
 8444423530322 ;SP ;BAURU ;JARDIM TERRA BRANCA ;RUA CALIXTO SADDO CURY, N. SN, LT 11A QD 03 ;120.000,00;120.000,00;0.00;Casa, 25.64 de área total, 25.64 de área privativa, 127.60 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423530322
 8444425014380 ;SP ;BAURU ;PARQUE VAL DE PALMAS ;RUA DIRCEU ALVES DE OLIVEIRA, N. 4-67, LT N-2 QD 68 ;119.000,00;119.000,00;0.00;Casa, 28.98 de área total, 28.98 de área privativa, 126.22 de área do terreno,  1 qto(s), a.serv, WC, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425014380
 8444427656673 ;SP ;BAURU ;JARDIM JANDIRA ;RUA CALIXTO SADDO CURY - QUARTEIRÃO 5, N. SN, PARTE LT 11-18/14/15/16/17C QD 03 ;150.356,76;150.356,76;0.00;Casa, 24.22 de área total, 24.22 de área privativa, 190.00 de área do terreno,  1 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427656673
 8444428156682 ;SP ;BAURU ;CHACARA SAO JOAO ;RUA MANUELA CLEMENCIA DE PAULA, N. 1-320, LT 03A QD F ;156.000,00;156.000,00;0.00;Casa, 45.70 de área total, 32.70 de área privativa, 139.44 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428156682
 8444430798742 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 7-50, Apto 42B, BL 01 PAV 03 ;155.000,00;155.000,00;0.00;Apartamento, 75.18 de área total, 68.93 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430798742
 8555500991424 ;SP ;BAURU ;VILA DUTRA ;ALAMEDA CORUMBA, N. 1-29, ;197.000,00;197.000,00;0.00;Casa, 102.23 de área total, 102.23 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500991424
 8555523023289 ;SP ;BAURU ;JARDIM TERRA BRANCA ;RUA CANADA, N. 5-55, Apto 403, BL 01 ;170.000,00;170.000,00;0.00;Apartamento, 79.36 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523023289
 8555530102075 ;SP ;BAURU ;JARDIM TERRA BRANCA ;RUA CANADA, N. 5-55, Apto 506, BL 05 VG 146 ;178.000,00;178.000,00;0.00;Apartamento, 89.51 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530102075
 8555534659325 ;SP ;BAURU ;JARDIM TERRA BRANCA ;RUA MEXICO, N. 645, Apto 506, BL 03 ;175.000,00;175.000,00;0.00;Apartamento, 84.06 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534659325
 8787703862131 ;SP ;BAURU ;JARDIM ALVORADA ;RUA OLAVO MOURA QUADRA, N. 10, Apto 501, BL 07 ;190.000,00;190.000,00;0.00;Apartamento, 93.04 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703862131
 8787707694110 ;SP ;BAURU ;RESERVA BELAS NACOES ;AVENIDA ETELVINA DE SOUZA MAJONE, N. 164, Apto 802, TORRE 02 ;295.000,00;295.000,00;0.00;Apartamento, 0.00 de área total, 47.86 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707694110
 8787708481080 ;SP ;BAURU ;VARGEM LIMPA I ;RUA CAPITAO PM FELIPE ATANAZIO PIRES, N. 3 174, LT 22 QD 16 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 45.47 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708481080
 8787708517670 ;SP ;BAURU ;NOVO JARDIM PAGANI ;RUA TELEZINHP GOMES SARDIM, N. 1-70, Apto 31, BL B TORRE 2 ;184.000,00;184.000,00;0.00;Apartamento, 84.06 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708517670
 8787710619476 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 250, Apto 32, 3 º PAV, BL D, TR 3 ;202.543,85;202.543,85;0.00;Apartamento, 87.85 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710619476
 8787710708568 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 250, Apto 22, BL B TORRE 03 ;190.000,00;190.000,00;0.00;Apartamento, 67.04 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710708568
 8787711093745 ;SP ;BAURU ;PARQUE UNIAO ;RUA BERNARDINO GOBBI, N. 6-123, Apto 401, BL 08 VG 34 ;185.000,00;185.000,00;0.00;Apartamento, 86.37 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711093745
 8787712396911 ;SP ;BAURU ;PARQUE AGUA COMPRIDA ;RUA MARCOS SERGIO CESCHINI, N. 1-115, Apto 1406, BL 02 VG 80 ;300.000,00;300.000,00;0.00;Apartamento, 97.02 de área total, 46.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712396911
 8787713283550 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 2-50, Apto 31, 3º PAV, BL D, TR 5 ;175.000,00;175.000,00;0.00;Apartamento, 87.87 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713283550
 8787714135171 ;SP ;BAURU ;JARDIM GODOY ;AVENIDA NACOES UNIDAS NORTE, N. 2308, Apto 104, BL 02 TÉRREO VG 42 - VIA MARGINAL ;194.000,00;194.000,00;0.00;Apartamento, 83.80 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714135171
 8787714280864 ;SP ;BAURU ;VITTA SAO JOSE ;RUA TELEZINHO GOMES SARDIM, N. 273, Apto 01, BL B TORRE 2 TÉRREO ;176.000,00;176.000,00;0.00;Apartamento, 65.59 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714280864
 8787715144689 ;SP ;BAURU ;JARDIM GODOY ;AVENIDA NACOES UNIDAS NORTE QUADRA, N. 23-08, Apto 503, 5º PAV, BL 11, VG 125 ;220.452,89;220.452,89;0.00;Apartamento, 83.80 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715144689
 8787715327147 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 1-166, Apto 502, BL 03 VG 238 ;166.882,47;166.882,47;0.00;Apartamento, 81.95 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715327147
 8787715392593 ;SP ;BAURU ;JARDIM COUNTRY CLUB ;RUA AUGUSTO PAULO LIMA, N. 1-166, Apto 502, BL 04 VG 105 ;166.882,47;166.882,47;0.00;Apartamento, 81.95 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715392593
 8787715463954 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13-27, Apto 504, BL 03 VG 44 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715463954
 8787716003426 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13-27, Apto 301, BL 05 VG 53 ;186.500,00;186.500,00;0.00;Apartamento, 86.62 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716003426
 8787716352200 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13-27, Apto 302, BL 06 VAGA 134 ;184.000,00;184.000,00;0.00;Apartamento, 86.62 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716352200
 8787717367685 ;SP ;BAURU ;PARQUE AGUA COMPRIDA ;RUA MARCOS SERGIO CESCHINI, N. 1-115, Apto 708, 7º PAV, BL 1, VG 182 ;291.000,00;291.000,00;0.00;Apartamento, 0.00 de área total, 43.04 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717367685
 8787717642899 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 13-27, Apto 101, BL 09 ;233.000,00;233.000,00;0.00;Apartamento, 109.39 de área total, 60.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717642899
