
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555534874501 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA MARIA IGNES PEREGRINO, N. SN, Apto 204, BL A ;62.195,78;135.000,00;53.93;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534874501
 8444420400347 ;PB ;JOAO PESSOA ;PARATIBE ;RUA TIE-SANGUE, N. 119, Apto 201, ;58.390,72;126.000,00;53.66;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420400347
 8444422070549 ;PB ;JOAO PESSOA ;PARATIBE ;RUA JOAO GONCALVES RIBEIRO, N. 120, Apto 203, BL B ;63.951,75;138.000,00;53.66;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422070549
 8444422950042 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 101, BL A ;58.390,72;126.000,00;53.66;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422950042
 8787702104071 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL, N. 700, Apto 207, BL A ;61.634,65;133.000,00;53.66;Apartamento, 0.00 de área total, 48.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702104071
 8787704016854 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA ANTONIO DOS REIS OLIVEIRA, N. 25, Apto 408, ;63.951,75;138.000,00;53.66;Apartamento, 0.00 de área total, 46.61 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704016854
 8787705255240 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 408, BL E ;60.707,82;131.000,00;53.66;Apartamento, 0.00 de área total, 46.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705255240
 8787717564383 ;PB ;JOAO PESSOA ;GRAMAME ;RUA NIZA SIQUEIRA DE MELO, N. 236, Apto 302, ;63.024,91;136.000,00;53.66;Apartamento, 0.00 de área total, 41.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717564383
 8444410823920 ;PB ;JOAO PESSOA ;GRAMAME ;RUA SEM NOME 7880, N. 394, Apto 101, ATUAL RUA MARIA ABRANTES DOS SANTOS ;57.603,00;124.000,00;53.55;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410823920
 8444411392302 ;PB ;JOAO PESSOA ;GRAMAME ;RUA COMERCIANTE ALVARO ANTERO NASCIMENTO, N. 1491, Apto 302, ;65.571,85;140.000,00;53.17;Apartamento, 0.00 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411392302
 8444414880600 ;PB ;JOAO PESSOA ;GRAMAME ; RUA DOS IPES, N. 702, Apto 202, ;69.318,81;148.000,00;53.17;Apartamento, 0.00 de área total, 57.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414880600
 8444415614644 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA EDITE SATIRO DA NOBREGA, N. 88, Apto 102, ;65.571,85;140.000,00;53.17;Apartamento, 0.00 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415614644
 8444422881156 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 204, BL D ;65.103,48;139.000,00;53.17;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422881156
 8444423072740 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 108, BL A ;66.040,22;141.000,00;53.17;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423072740
 8787708646283 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA JOSE RODRIGUES MATOS, N. 71, Apto 205, BL B ;66.040,22;141.000,00;53.17;Apartamento, 0.00 de área total, 53.20 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708646283
 8787704015033 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA TEL CHATEUABRIAND BRASIL FILHO, N. 700, Apto 302, BL G, LT 407, QD 26 ;68.811,99;144.886,94;52.51;Apartamento, 0.00 de área total, 48.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704015033
 8444425952674 ;PB ;JOAO PESSOA ;ERNANI SATIRO ;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 210, BLOCO B09 ;57.394,92;120.022,00;52.18;Apartamento, 0.00 de área total, 44.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425952674
 8555526648514 ;PB ;JOAO PESSOA ;INDUSTRIAS ;RUA DOS DIAMANTES, N. 650, Apto 104, BLOCO B ;58.178,96;121.000,00;51.92;Apartamento, 83.63 de área total, 47.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526648514
 8444402714246 ;PB ;JOAO PESSOA ;ALTO DO MATEUS ;RUA JULIO PORFIRIO DE QUEIROZ, N. 96, Apto 202, ;64.835,78;134.100,00;51.66;Apartamento, 0.00 de área total, 45.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402714246
 8444422585794 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA SEBASTIAO FREIRE DE ARAUJO, N. 97, Apto 303, 5069105 ;56.764,41;116.500,00;51.28;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422585794
 8444426282460 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR AUGUSTO DE ALMEIDA FILHO, N. 120, Apto 308, BL B ;57.495,28;118.000,00;51.28;Apartamento, 0.00 de área total, 41.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426282460
 8555515353887 ;PB ;JOAO PESSOA ;PARATIBE ;RUA HELENO FRANCISCO PEREIRA, N. 173, CS 102 LT 54 QD 85 ;60.906,01;125.000,00;51.28;Casa, 0.00 de área total, 45.36 de área privativa, 400.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515353887
 8444422746496 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ARNAUD PEREIRA DE LIMA, N. 206, Apto 403, . ;53.926,39;110.000,00;50.98;Apartamento, 0.00 de área total, 40.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422746496
 8444402067399 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA FRANCISCO TITO DA SILVA, N. 321, Apto 202, 1° ANDAR ;56.072,75;114.000,00;50.82;Apartamento, 0.00 de área total, 41.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402067399
 8444410331350 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL EMILIANO BEZERRA, N. 102, Apto 202, 1º ANDAR ;59.515,82;121.000,00;50.82;Apartamento, 0.00 de área total, 42.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410331350
 8444423587367 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARIA DO CARMO MAIA DE ALBUQUERQUE, N. 235, Apto 401, 3 ANDAR ;59.023,95;120.000,00;50.82;Apartamento, 0.00 de área total, 38.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423587367
 8444427143242 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA  SANTA TEREZA, N. 113, Apto 303, 2 ANDAR ;58.040,22;118.000,00;50.82;Apartamento, 0.00 de área total, 46.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427143242
 8787701207101 ;PB ;JOAO PESSOA ;GRAMAME ;RUA INACIO ALBINO NETO, N. 240, Apto 303, 2ANDAR TPA BL13 ;58.286,15;118.500,00;50.82;Apartamento, 0.00 de área total, 44.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701207101
 8444410463680 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA GENTIL RODRIGUES DA SILVA, N. 255, Apto 102, BL A ;63.024,91;128.000,00;50.77;Apartamento, 0.00 de área total, 48.13 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410463680
 8555525215380 ;PB ;JOAO PESSOA ;INDUSTRIAS ;RUA DOS DIAMANTES, N. 650, Apto 103, BL L ;49.698,25;100.000,00;50.31;Apartamento, 0.00 de área total, 47.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525215380
 8444407514776 ;PB ;JOAO PESSOA ;PARATIBE ;RUA OLAVO PESSOA DE AMORIM, N. 40, Apto 201, . ;60.663,50;122.000,00;50.28;Apartamento, 0.00 de área total, 43.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407514776
 8444423492072 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA JOSE TOMAZ DE MARIA, N. 115, Apto 101, . ;63.654,69;128.000,00;50.27;Apartamento, 0.00 de área total, 31.60 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423492072
 8444426288336 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 308, BL A ;68.975,82;138.700,00;50.27;Apartamento, 0.00 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426288336
 8787711677879 ;PB ;JOAO PESSOA ;ERNANI SATIRO ;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 402, BL 11 SUBCONDOMINIO B ;68.528,25;137.800,00;50.27;Apartamento, 0.00 de área total, 44.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711677879
 8444419684531 ;PB ;JOAO PESSOA ;GRAMAME ;RUA FRANCISCO MEDEIROS E SILVA, N. 114, Apto 103, ;71.163,02;143.000,00;50.24;Apartamento, 0.00 de área total, 51.76 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419684531
 8787711374612 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARLUCE BELMONT CAVALCANTE, N. 80, Apto 303, LOT 132 QD 212 BL 3 ;75.144,17;151.000,00;50.24;Apartamento, 0.00 de área total, 43.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711374612
 8787712066369 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ROSA MISTICA, N. 33, Apto 406, BL C ;76.139,46;153.000,00;50.24;Apartamento, 0.00 de área total, 55.08 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712066369
 8787712400404 ;PB ;JOAO PESSOA ;ERNANI SATIRO ;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 102, BL B11 ;69.670,09;140.000,00;50.24;Apartamento, 0.00 de área total, 44.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712400404
 8444423148070 ;PB ;JOAO PESSOA ;FUNCIONARIOS ;RUA CANTOR NELSON GONCALVES, N. SN, Apto 101, . ;59.010,25;118.000,00;50.00;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423148070
 8444415556679 ;PB ;JOAO PESSOA ;MUMBABA ;RUA CIDADE DE ITABAIANA, N. 280, Apto 202, ;70.576,59;140.346,71;49.72;Apartamento, 0.00 de área total, 42.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415556679
 8444426420471 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 105, BLA ;77.442,47;154.000,00;49.72;Apartamento, 0.00 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426420471
 8555536525032 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA DOS PINHEIROS, N. 28, Apto 207, . ;71.910,86;143.000,00;49.72;Apartamento, 0.00 de área total, 47.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536525032
 8444401357229 ;PB ;JOAO PESSOA ;JOAO PAULO II ;RUA FRANCISCO TITO DA SILVA, N. 321, Apto 201, . ;55.928,21;111.000,00;49.62;Apartamento, 0.00 de área total, 42.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401357229
 8444406339679 ;PB ;JOAO PESSOA ;JOSE AMERICO DE ALMEIDA ;RUA AURIBELLA PESSOA QUEIROZ TAVARES, N. 102, . ;53.408,92;106.000,00;49.62;Casa, 0.00 de área total, 43.00 de área privativa, 83.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406339679
 8444407710184 ;PB ;JOAO PESSOA ;PARATIBE ;RUA AGRICULTOR MANOEL DELGADO DE AGUIAR, N. 113, Apto 102, . ;55.424,35;110.000,00;49.62;Apartamento, 0.00 de área total, 42.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407710184
 8555517667072 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA MARIA JOSE DOS SANTOS SILVA, N. 407, ;51.393,49;102.000,00;49.62;Casa, 0.00 de área total, 46.55 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517667072
 8555525314949 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ALINA SARAIVA DE OLIVEIRA, N. 65, Apto 303, LT 376 QD 47 3 AN BL A ;55.424,35;110.000,00;49.62;Apartamento, 0.00 de área total, 55.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525314949
 8555535093635 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ESCRITOR PATATIVA DO ASSARE, N. 50, Apto 1, BL A ;56.935,92;113.000,00;49.62;Apartamento, 0.00 de área total, 48.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535093635
 8787706006252 ;PB ;JOAO PESSOA ;ERNANI SATIRO ;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 309, 2 NA BL A09 SUBCOND A ;52.905,06;105.000,00;49.62;Apartamento, 0.00 de área total, 44.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706006252
 8444416396683 ;PB ;JOAO PESSOA ;PARATIBE ;RUA TONYS ALBINO DE MORAIS, N. 35, Apto 201, . ;60.663,50;120.000,00;49.45;Apartamento, 0.00 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416396683
 8444416780947 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ANA GOMES SOARES, N. 350, Apto 202, ANDAR 01 ;57.377,56;113.500,00;49.45;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416780947
 8444426208090 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR AUGUSTO DE ALMEIDA FILHO, N. 120, Apto 310, BL  B . ;59.652,45;118.000,00;49.45;Apartamento, 0.00 de área total, 40.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426208090
 8444426833377 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 104, BL F ;62.837,28;124.300,00;49.45;Apartamento, 0.00 de área total, 46.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426833377
 8555509634632 ;PB ;JOAO PESSOA ;INDUSTRIAS ;RUA DOS DIAMANTES, N. 650, Apto 201, BL J QD 115 ;60.663,50;120.000,00;49.45;Apartamento, 0.00 de área total, 49.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509634632
 8787700449292 ;PB ;JOAO PESSOA ;GRAMAME ;RUA  JOSE MATIAS GUEDES, N. 178, Apto 302, QD 158 ;63.191,15;125.000,00;49.45;Apartamento, 0.00 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700449292
 8787700928735 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA  DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 408, BL B ;62.180,10;123.000,00;49.45;Apartamento, 0.00 de área total, 46.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700928735
 8787703384884 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 401, BLE ;61.674,56;122.000,00;49.45;Apartamento, 0.00 de área total, 46.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703384884
 8444412652723 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ANTONIO SALES, N. 306, Apto 203 ;63.351,00;125.000,00;49.32;Apartamento, 0.00 de área total, 52.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412652723
 8444418740926 ;PB ;JOAO PESSOA ;GRAMAME ;RUA REI DAVI, N. 402, Apto 102, PAV TERREO ;67.467,34;132.000,00;48.89;Apartamento, 0.00 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418740926
 8444419471937 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA VIGILANTE GIVANILDO GOMES, N. 120, Apto 203, 1 AND ;70.534,04;138.000,00;48.89;Apartamento, 0.00 de área total, 46.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419471937
 8444419755455 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA VIGILANTE GIVANILDO GOMES, N. 120, Apto 302, . ;67.326,30;131.724,05;48.89;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419755455
